ward_id,prov,ward_name,timestamp,rain_mm_idw
tỉnh Khánh Hòa | Lâm Sơn,tỉnh Khánh Hòa,Lâm Sơn,2025-11-16 10:00,1.878079903
tỉnh Khánh Hòa | Mỹ Sơn,tỉnh Khánh Hòa,Mỹ Sơn,2025-11-16 10:00,2.125777842
tỉnh Khánh Hòa | Nam Cam Ranh,tỉnh Khánh Hòa,Nam Cam Ranh,2025-11-16 10:00,7.425207471
tỉnh Khánh Hòa | Nam Khánh Vĩnh,tỉnh Khánh Hòa,Nam Khánh Vĩnh,2025-11-16 10:00,9.282055453
tỉnh Khánh Hòa | Nam Nha Trang,tỉnh Khánh Hòa,Nam Nha Trang,2025-11-16 10:00,10.42355093
tỉnh Khánh Hòa | Nam Ninh Hòa,tỉnh Khánh Hòa,Nam Ninh Hòa,2025-11-16 10:00,4.796639998
tỉnh Khánh Hòa | Nha Trang,tỉnh Khánh Hòa,Nha Trang,2025-11-16 10:00,10.05236288
tỉnh Khánh Hòa | Ninh Chử,tỉnh Khánh Hòa,Ninh Chử,2025-11-16 10:00,2.275120351
tỉnh Khánh Hòa | Ninh Hải,tỉnh Khánh Hòa,Ninh Hải,2025-11-16 10:00,2.86829155
tỉnh Khánh Hòa | Ninh Phước,tỉnh Khánh Hòa,Ninh Phước,2025-11-16 10:00,1.732285789
tỉnh Khánh Hòa | Ninh Sơn,tỉnh Khánh Hòa,Ninh Sơn,2025-11-16 10:00,2.264984082
tỉnh Khánh Hòa | Phan Rang,tỉnh Khánh Hòa,Phan Rang,2025-11-16 10:00,1.937318812
tỉnh Khánh Hòa | Phước Dinh,tỉnh Khánh Hòa,Phước Dinh,2025-11-16 10:00,1.625299111
tỉnh Khánh Hòa | Phước Hữu,tỉnh Khánh Hòa,Phước Hữu,2025-11-16 10:00,1.107730681
tỉnh Khánh Hòa | Suối Dầu,tỉnh Khánh Hòa,Suối Dầu,2025-11-16 10:00,9.858003575
tỉnh Khánh Hòa | Suối Hiệp,tỉnh Khánh Hòa,Suối Hiệp,2025-11-16 10:00,10.86862262
tỉnh Khánh Hòa | Thuận Bắc,tỉnh Khánh Hòa,Thuận Bắc,2025-11-16 10:00,3.309451316
tỉnh Khánh Hòa | Thuận Nam,tỉnh Khánh Hòa,Thuận Nam,2025-11-16 10:00,1.268254035
tỉnh Khánh Hòa | Trung Khánh Vĩnh,tỉnh Khánh Hòa,Trung Khánh Vĩnh,2025-11-16 10:00,3.334165618
tỉnh Khánh Hòa | Tân Định,tỉnh Khánh Hòa,Tân Định,2025-11-16 10:00,1.15715311
tỉnh Khánh Hòa | Tây Khánh Sơn,tỉnh Khánh Hòa,Tây Khánh Sơn,2025-11-16 10:00,9.497350221
tỉnh Khánh Hòa | Tây Khánh Vĩnh,tỉnh Khánh Hòa,Tây Khánh Vĩnh,2025-11-16 10:00,5.645438342
tỉnh Khánh Hòa | Tây Nha Trang,tỉnh Khánh Hòa,Tây Nha Trang,2025-11-16 10:00,9.635116952
tỉnh Khánh Hòa | Vĩnh Hải,tỉnh Khánh Hòa,Vĩnh Hải,2025-11-16 10:00,3.223032272
tỉnh Khánh Hòa | Xuân Hải,tỉnh Khánh Hòa,Xuân Hải,2025-11-16 10:00,2.027078793
tỉnh Khánh Hòa | Đô Vinh,tỉnh Khánh Hòa,Đô Vinh,2025-11-16 10:00,1.672021926
tỉnh Khánh Hòa | Đông Hải,tỉnh Khánh Hòa,Đông Hải,2025-11-16 10:00,2.130149888
tỉnh Khánh Hòa | Đông Khánh Sơn,tỉnh Khánh Hòa,Đông Khánh Sơn,2025-11-16 10:00,7.812435386
tỉnh Khánh Hòa | Đông Ninh Hòa,tỉnh Khánh Hòa,Đông Ninh Hòa,2025-11-16 10:00,1.645104075
tỉnh Quảng Ngãi | An Phú,tỉnh Quảng Ngãi,An Phú,2025-11-16 10:00,1.529512506
tỉnh Quảng Ngãi | Ba Dinh,tỉnh Quảng Ngãi,Ba Dinh,2025-11-16 10:00,8.92623361
tỉnh Quảng Ngãi | Ba Gia,tỉnh Quảng Ngãi,Ba Gia,2025-11-16 10:00,1.178584302
tỉnh Quảng Ngãi | Ba Tô,tỉnh Quảng Ngãi,Ba Tô,2025-11-16 10:00,6.541974899
tỉnh Quảng Ngãi | Ba Tơ,tỉnh Quảng Ngãi,Ba Tơ,2025-11-16 10:00,4.520824946
tỉnh Quảng Ngãi | Ba Vinh,tỉnh Quảng Ngãi,Ba Vinh,2025-11-16 10:00,8.849655519
tỉnh Quảng Ngãi | Ba Vì,tỉnh Quảng Ngãi,Ba Vì,2025-11-16 10:00,11.40999052
tỉnh Quảng Ngãi | Ba Xa,tỉnh Quảng Ngãi,Ba Xa,2025-11-16 10:00,11.30638408
tỉnh Quảng Ngãi | Ba Động,tỉnh Quảng Ngãi,Ba Động,2025-11-16 10:00,4.041703928
tỉnh Quảng Ngãi | Bờ Y,tỉnh Quảng Ngãi,Bờ Y,2025-11-16 10:00,3.082094609
tỉnh Quảng Ngãi | Cà Đam,tỉnh Quảng Ngãi,Cà Đam,2025-11-16 10:00,6.167609647
tỉnh Quảng Ngãi | Cẩm Thành,tỉnh Quảng Ngãi,Cẩm Thành,2025-11-16 10:00,1.264664391
tỉnh Quảng Ngãi | Dục Nông,tỉnh Quảng Ngãi,Dục Nông,2025-11-16 10:00,4.13853008
tỉnh Quảng Ngãi | Ia Chim,tỉnh Quảng Ngãi,Ia Chim,2025-11-16 10:00,3.326605036
tỉnh Quảng Ngãi | Ia Tơi,tỉnh Quảng Ngãi,Ia Tơi,2025-11-16 10:00,2.859507331
tỉnh Quảng Ngãi | Ia Đal,tỉnh Quảng Ngãi,Ia Đal,2025-11-16 10:00,2.818417226
tỉnh Quảng Ngãi | Kon Braih,tỉnh Quảng Ngãi,Kon Braih,2025-11-16 10:00,6.010544972
tỉnh Quảng Ngãi | Kon Plông,tỉnh Quảng Ngãi,Kon Plông,2025-11-16 10:00,12.48407293
tỉnh Quảng Ngãi | Kon Tum,tỉnh Quảng Ngãi,Kon Tum,2025-11-16 10:00,4.358668222
tỉnh Quảng Ngãi | Kon Đào,tỉnh Quảng Ngãi,Kon Đào,2025-11-16 10:00,6.903522575
tỉnh Quảng Ngãi | Long Phụng,tỉnh Quảng Ngãi,Long Phụng,2025-11-16 10:00,1.412906049
tỉnh Quảng Ngãi | Minh Long,tỉnh Quảng Ngãi,Minh Long,2025-11-16 10:00,4.200491905
tỉnh Quảng Ngãi | Mô Rai,tỉnh Quảng Ngãi,Mô Rai,2025-11-16 10:00,5.402176977
tỉnh Quảng Ngãi | Măng Bút,tỉnh Quảng Ngãi,Măng Bút,2025-11-16 10:00,14.95185724
tỉnh Quảng Ngãi | Măng Ri,tỉnh Quảng Ngãi,Măng Ri,2025-11-16 10:00,8.722984451
tỉnh Quảng Ngãi | Măng Đen,tỉnh Quảng Ngãi,Măng Đen,2025-11-16 10:00,5.469940082
tỉnh Quảng Ngãi | Nghĩa Giang,tỉnh Quảng Ngãi,Nghĩa Giang,2025-11-16 10:00,2.521006424
tỉnh Quảng Ngãi | Nghĩa Hành,tỉnh Quảng Ngãi,Nghĩa Hành,2025-11-16 10:00,2.845427544
tỉnh Quảng Ngãi | Nguyễn Nghiêm,tỉnh Quảng Ngãi,Nguyễn Nghiêm,2025-11-16 10:00,2.53236067
tỉnh Quảng Ngãi | Ngọc Linh,tỉnh Quảng Ngãi,Ngọc Linh,2025-11-16 10:00,4.935846177
tỉnh Quảng Ngãi | Ngọk Bay,tỉnh Quảng Ngãi,Ngọk Bay,2025-11-16 10:00,2.811276607
tỉnh Quảng Ngãi | Ngọk Réo,tỉnh Quảng Ngãi,Ngọk Réo,2025-11-16 10:00,6.368876247
tỉnh Quảng Ngãi | Ngọk Tụ,tỉnh Quảng Ngãi,Ngọk Tụ,2025-11-16 10:00,4.860630433
tỉnh Quảng Ngãi | Phước Giang,tỉnh Quảng Ngãi,Phước Giang,2025-11-16 10:00,3.182513007
tỉnh Quảng Ngãi | Rờ Kơi,tỉnh Quảng Ngãi,Rờ Kơi,2025-11-16 10:00,5.619967895
tỉnh Quảng Ngãi | Sa Bình,tỉnh Quảng Ngãi,Sa Bình,2025-11-16 10:00,1.371242403
tỉnh Quảng Ngãi | Sa Loong,tỉnh Quảng Ngãi,Sa Loong,2025-11-16 10:00,3.816142512
tỉnh Quảng Ngãi | Sa Thầy,tỉnh Quảng Ngãi,Sa Thầy,2025-11-16 10:00,3.897353403
tỉnh Quảng Ngãi | Sơn Hà,tỉnh Quảng Ngãi,Sơn Hà,2025-11-16 10:00,5.021016525
tỉnh Quảng Ngãi | Sơn Hạ,tỉnh Quảng Ngãi,Sơn Hạ,2025-11-16 10:00,4.794624095
tỉnh Quảng Ngãi | Sơn Kỳ,tỉnh Quảng Ngãi,Sơn Kỳ,2025-11-16 10:00,11.31872229
tỉnh Quảng Ngãi | Sơn Linh,tỉnh Quảng Ngãi,Sơn Linh,2025-11-16 10:00,5.663345369
tỉnh Quảng Ngãi | Sơn Mai,tỉnh Quảng Ngãi,Sơn Mai,2025-11-16 10:00,3.006066457
tỉnh Quảng Ngãi | Sơn Thủy,tỉnh Quảng Ngãi,Sơn Thủy,2025-11-16 10:00,7.874397827
tỉnh Quảng Ngãi | Sơn Tây,tỉnh Quảng Ngãi,Sơn Tây,2025-11-16 10:00,9.362868449
tỉnh Quảng Ngãi | Sơn Tây Hạ,tỉnh Quảng Ngãi,Sơn Tây Hạ,2025-11-16 10:00,11.31335432
tỉnh Quảng Ngãi | Sơn Tây Thượng,tỉnh Quảng Ngãi,Sơn Tây Thượng,2025-11-16 10:00,5.345526839
tỉnh Quảng Ngãi | Thanh Bồng,tỉnh Quảng Ngãi,Thanh Bồng,2025-11-16 10:00,12.15876599
tỉnh Quảng Ngãi | Thiện Tín,tỉnh Quảng Ngãi,Thiện Tín,2025-11-16 10:00,1.30025809
tỉnh Quảng Ngãi | Trà Bồng,tỉnh Quảng Ngãi,Trà Bồng,2025-11-16 10:00,5.594686282
tỉnh Quảng Ngãi | Trà Câu,tỉnh Quảng Ngãi,Trà Câu,2025-11-16 10:00,1.497832879
tỉnh Quảng Ngãi | Trà Giang,tỉnh Quảng Ngãi,Trà Giang,2025-11-16 10:00,4.40945022
tỉnh Quảng Ngãi | Trường Giang,tỉnh Quảng Ngãi,Trường Giang,2025-11-16 10:00,3.752576171
tỉnh Quảng Ngãi | Tu Mơ Rông,tỉnh Quảng Ngãi,Tu Mơ Rông,2025-11-16 10:00,7.735653435
tỉnh Quảng Ngãi | Tây Trà,tỉnh Quảng Ngãi,Tây Trà,2025-11-16 10:00,9.724289928
tỉnh Quảng Ngãi | Tây Trà Bồng,tỉnh Quảng Ngãi,Tây Trà Bồng,2025-11-16 10:00,11.01292958
tỉnh Quảng Ngãi | Tư Nghĩa,tỉnh Quảng Ngãi,Tư Nghĩa,2025-11-16 10:00,2.91150915
tỉnh Quảng Ngãi | Vệ Giang,tỉnh Quảng Ngãi,Vệ Giang,2025-11-16 10:00,2.274935768
tỉnh Quảng Ngãi | Xốp,tỉnh Quảng Ngãi,Xốp,2025-11-16 10:00,2.717486973
tỉnh Quảng Ngãi | Ya Ly,tỉnh Quảng Ngãi,Ya Ly,2025-11-16 10:00,2.642902548
tỉnh Quảng Ngãi | Đình Cương,tỉnh Quảng Ngãi,Đình Cương,2025-11-16 10:00,1.755852653
tỉnh Quảng Ngãi | Đông Trà Bồng,tỉnh Quảng Ngãi,Đông Trà Bồng,2025-11-16 10:00,1.05060105
tỉnh Quảng Ngãi | Đăk Bla,tỉnh Quảng Ngãi,Đăk Bla,2025-11-16 10:00,3.728055026
tỉnh Quảng Ngãi | Đăk Cấm,tỉnh Quảng Ngãi,Đăk Cấm,2025-11-16 10:00,5.133502918
tỉnh Quảng Ngãi | Đăk Hà,tỉnh Quảng Ngãi,Đăk Hà,2025-11-16 10:00,5.115739526
tỉnh Quảng Ngãi | Đăk Kôi,tỉnh Quảng Ngãi,Đăk Kôi,2025-11-16 10:00,7.038675174
tỉnh Quảng Ngãi | Đăk Long,tỉnh Quảng Ngãi,Đăk Long,2025-11-16 10:00,3.484166798
tỉnh Quảng Ngãi | Đăk Mar,tỉnh Quảng Ngãi,Đăk Mar,2025-11-16 10:00,5.449263051
tỉnh Quảng Ngãi | Đăk Môn,tỉnh Quảng Ngãi,Đăk Môn,2025-11-16 10:00,3.484600186
tỉnh Quảng Ngãi | Đăk Plô,tỉnh Quảng Ngãi,Đăk Plô,2025-11-16 10:00,3.323733352
tỉnh Quảng Ngãi | Đăk Pxi,tỉnh Quảng Ngãi,Đăk Pxi,2025-11-16 10:00,7.642495918
tỉnh Quảng Ngãi | Đăk Pék,tỉnh Quảng Ngãi,Đăk Pék,2025-11-16 10:00,2.827100637
tỉnh Quảng Ngãi | Đăk Rve,tỉnh Quảng Ngãi,Đăk Rve,2025-11-16 10:00,7.591833135
tỉnh Quảng Ngãi | Đăk Rơ Wa,tỉnh Quảng Ngãi,Đăk Rơ Wa,2025-11-16 10:00,3.782599398
tỉnh Quảng Ngãi | Đăk Sao,tỉnh Quảng Ngãi,Đăk Sao,2025-11-16 10:00,3.767946406
tỉnh Quảng Ngãi | Đăk Tô,tỉnh Quảng Ngãi,Đăk Tô,2025-11-16 10:00,5.061007762
tỉnh Quảng Ngãi | Đăk Ui,tỉnh Quảng Ngãi,Đăk Ui,2025-11-16 10:00,5.929807653
tỉnh Quảng Ngãi | Đặng Thùy Trâm,tỉnh Quảng Ngãi,Đặng Thùy Trâm,2025-11-16 10:00,1.976342727
tỉnh Quảng Ngãi | Đức Phổ,tỉnh Quảng Ngãi,Đức Phổ,2025-11-16 10:00,1.283925426
tỉnh Đắk Lắk | Cư Prao,tỉnh Đắk Lắk,Cư Prao,2025-11-16 10:00,1.311321907
tỉnh Đắk Lắk | Cư Pui,tỉnh Đắk Lắk,Cư Pui,2025-11-16 10:00,4.376423772
tỉnh Đắk Lắk | Dang Kang,tỉnh Đắk Lắk,Dang Kang,2025-11-16 10:00,3.067333105
tỉnh Đắk Lắk | Dray Bhăng,tỉnh Đắk Lắk,Dray Bhăng,2025-11-16 10:00,1.10359248
tỉnh Đắk Lắk | Ea Bá,tỉnh Đắk Lắk,Ea Bá,2025-11-16 10:00,3.388798144
tỉnh Đắk Lắk | Ea Kar,tỉnh Đắk Lắk,Ea Kar,2025-11-16 10:00,1.145271883
tỉnh Đắk Lắk | Ea Kly,tỉnh Đắk Lắk,Ea Kly,2025-11-16 10:00,1.014690974
tỉnh Đắk Lắk | Ea Knốp,tỉnh Đắk Lắk,Ea Knốp,2025-11-16 10:00,2.546622642
tỉnh Đắk Lắk | Ea Ly,tỉnh Đắk Lắk,Ea Ly,2025-11-16 10:00,3.281333836
tỉnh Đắk Lắk | Ea Ning,tỉnh Đắk Lắk,Ea Ning,2025-11-16 10:00,1.178167938
tỉnh Đắk Lắk | Ea Ô,tỉnh Đắk Lắk,Ea Ô,2025-11-16 10:00,1.631350629
tỉnh Đắk Lắk | Hòa Sơn,tỉnh Đắk Lắk,Hòa Sơn,2025-11-16 10:00,2.876925142
tỉnh Đắk Lắk | Krông Bông,tỉnh Đắk Lắk,Krông Bông,2025-11-16 10:00,4.849710492
tỉnh Đắk Lắk | Krông Á,tỉnh Đắk Lắk,Krông Á,2025-11-16 10:00,2.255899241
tỉnh Đắk Lắk | Liên Sơn Lắk,tỉnh Đắk Lắk,Liên Sơn Lắk,2025-11-16 10:00,3.021330954
tỉnh Đắk Lắk | Phú Mỡ,tỉnh Đắk Lắk,Phú Mỡ,2025-11-16 10:00,1.681509169
tỉnh Đắk Lắk | Suối Trai,tỉnh Đắk Lắk,Suối Trai,2025-11-16 10:00,2.349017246
tỉnh Đắk Lắk | Sơn Hòa,tỉnh Đắk Lắk,Sơn Hòa,2025-11-16 10:00,1.192601861
tỉnh Đắk Lắk | Tam Giang,tỉnh Đắk Lắk,Tam Giang,2025-11-16 10:00,2.046280807
tỉnh Đắk Lắk | Tân Tiến,tỉnh Đắk Lắk,Tân Tiến,2025-11-16 10:00,2.581006342
tỉnh Đắk Lắk | Tây Sơn,tỉnh Đắk Lắk,Tây Sơn,2025-11-16 10:00,2.967998072
tỉnh Đắk Lắk | Vân Hòa,tỉnh Đắk Lắk,Vân Hòa,2025-11-16 10:00,2.848888743
tỉnh Đắk Lắk | Vụ Bổn,tỉnh Đắk Lắk,Vụ Bổn,2025-11-16 10:00,2.265816731
tỉnh Đắk Lắk | Xuân Phước,tỉnh Đắk Lắk,Xuân Phước,2025-11-16 10:00,9.589714903
tỉnh Đắk Lắk | Yang Mao,tỉnh Đắk Lắk,Yang Mao,2025-11-16 10:00,4.006394354
tỉnh Đắk Lắk | Đồng Xuân,tỉnh Đắk Lắk,Đồng Xuân,2025-11-16 10:00,2.316568975
TP Huế | A Lưới 1,TP Huế,A Lưới 1,2025-11-16 11:00,16.3138332
TP Huế | A Lưới 2,TP Huế,A Lưới 2,2025-11-16 11:00,41.9399565
TP Huế | A Lưới 3,TP Huế,A Lưới 3,2025-11-16 11:00,43.30773946
TP Huế | A Lưới 4,TP Huế,A Lưới 4,2025-11-16 11:00,17.2450312
TP Huế | A Lưới 5,TP Huế,A Lưới 5,2025-11-16 11:00,18.56817977
TP Huế | Bình Điền,TP Huế,Bình Điền,2025-11-16 11:00,2.003741654
TP Huế | Hưng Lộc,TP Huế,Hưng Lộc,2025-11-16 11:00,2.923076972
TP Huế | Khe Tre,TP Huế,Khe Tre,2025-11-16 11:00,2.033318092
TP Huế | Lộc An,TP Huế,Lộc An,2025-11-16 11:00,4.350471621
TP Huế | Phong Điền,TP Huế,Phong Điền,2025-11-16 11:00,1.085742368
TP Huế | Phú Bài,TP Huế,Phú Bài,2025-11-16 11:00,2.168378525
TP Huế | Phú Lộc,TP Huế,Phú Lộc,2025-11-16 11:00,2.379608601
TP Đà Nẵng | Avương,TP Đà Nẵng,Avương,2025-11-16 11:00,1.470543771
TP Đà Nẵng | Bến Giằng,TP Đà Nẵng,Bến Giằng,2025-11-16 11:00,10.40764841
TP Đà Nẵng | Bến Hiên,TP Đà Nẵng,Bến Hiên,2025-11-16 11:00,3.151234729
TP Đà Nẵng | Hiệp Đức,TP Đà Nẵng,Hiệp Đức,2025-11-16 11:00,8.029165183
TP Đà Nẵng | Hà Nha,TP Đà Nẵng,Hà Nha,2025-11-16 11:00,1.116771824
TP Đà Nẵng | Hùng Sơn,TP Đà Nẵng,Hùng Sơn,2025-11-16 11:00,7.741132676
TP Đà Nẵng | Hải Vân,TP Đà Nẵng,Hải Vân,2025-11-16 11:00,1.903640097
TP Đà Nẵng | Khâm Đức,TP Đà Nẵng,Khâm Đức,2025-11-16 11:00,10.90320599
TP Đà Nẵng | La Dêê,TP Đà Nẵng,La Dêê,2025-11-16 11:00,7.488324068
TP Đà Nẵng | La Êê,TP Đà Nẵng,La Êê,2025-11-16 11:00,5.309285092
TP Đà Nẵng | Lãnh Ngọc,TP Đà Nẵng,Lãnh Ngọc,2025-11-16 11:00,12.17615892
TP Đà Nẵng | Nam Giang,TP Đà Nẵng,Nam Giang,2025-11-16 11:00,4.699038938
TP Đà Nẵng | Nam Trà My,TP Đà Nẵng,Nam Trà My,2025-11-16 11:00,22.78894437
TP Đà Nẵng | Nông Sơn,TP Đà Nẵng,Nông Sơn,2025-11-16 11:00,6.953355129
TP Đà Nẵng | Phú Ninh,TP Đà Nẵng,Phú Ninh,2025-11-16 11:00,1.500702152
TP Đà Nẵng | Phú Thuận,TP Đà Nẵng,Phú Thuận,2025-11-16 11:00,6.06854981
TP Đà Nẵng | Phước Chánh,TP Đà Nẵng,Phước Chánh,2025-11-16 11:00,5.405017303
TP Đà Nẵng | Phước Hiệp,TP Đà Nẵng,Phước Hiệp,2025-11-16 11:00,15.29430619
TP Đà Nẵng | Phước Năng,TP Đà Nẵng,Phước Năng,2025-11-16 11:00,7.793271001
TP Đà Nẵng | Phước Thành,TP Đà Nẵng,Phước Thành,2025-11-16 11:00,6.110665331
TP Đà Nẵng | Phước Trà,TP Đà Nẵng,Phước Trà,2025-11-16 11:00,8.446847741
TP Đà Nẵng | Quế Phước,TP Đà Nẵng,Quế Phước,2025-11-16 11:00,16.68176237
TP Đà Nẵng | Quế Sơn,TP Đà Nẵng,Quế Sơn,2025-11-16 11:00,4.101272458
TP Đà Nẵng | Sơn Cẩm Hà,TP Đà Nẵng,Sơn Cẩm Hà,2025-11-16 11:00,3.3178028
TP Đà Nẵng | Tam Mỹ,TP Đà Nẵng,Tam Mỹ,2025-11-16 11:00,2.128497633
TP Đà Nẵng | Thăng Phú,TP Đà Nẵng,Thăng Phú,2025-11-16 11:00,1.176324223
TP Đà Nẵng | Thượng Đức,TP Đà Nẵng,Thượng Đức,2025-11-16 11:00,2.586539348
TP Đà Nẵng | Thạnh Bình,TP Đà Nẵng,Thạnh Bình,2025-11-16 11:00,7.127748129
TP Đà Nẵng | Thạnh Mỹ,TP Đà Nẵng,Thạnh Mỹ,2025-11-16 11:00,6.238255745
TP Đà Nẵng | Trà Giáp,TP Đà Nẵng,Trà Giáp,2025-11-16 11:00,9.485308509
TP Đà Nẵng | Trà Leng,TP Đà Nẵng,Trà Leng,2025-11-16 11:00,5.831761426
TP Đà Nẵng | Trà Linh,TP Đà Nẵng,Trà Linh,2025-11-16 11:00,17.60531152
TP Đà Nẵng | Trà Liên,TP Đà Nẵng,Trà Liên,2025-11-16 11:00,6.623980617
TP Đà Nẵng | Trà My,TP Đà Nẵng,Trà My,2025-11-16 11:00,16.2540209
TP Đà Nẵng | Trà Tân,TP Đà Nẵng,Trà Tân,2025-11-16 11:00,12.18293463
TP Đà Nẵng | Trà Tập,TP Đà Nẵng,Trà Tập,2025-11-16 11:00,19.24640561
TP Đà Nẵng | Trà Vân,TP Đà Nẵng,Trà Vân,2025-11-16 11:00,21.67402614
TP Đà Nẵng | Trà Đốc,TP Đà Nẵng,Trà Đốc,2025-11-16 11:00,9.338834355
TP Đà Nẵng | Tây Giang,TP Đà Nẵng,Tây Giang,2025-11-16 11:00,3.250112778
TP Đà Nẵng | Tây Hồ,TP Đà Nẵng,Tây Hồ,2025-11-16 11:00,1.062947675
TP Đà Nẵng | Việt An,TP Đà Nẵng,Việt An,2025-11-16 11:00,5.567545045
TP Đà Nẵng | Đông Giang,TP Đà Nẵng,Đông Giang,2025-11-16 11:00,1.179525711
TP Đà Nẵng | Đắc Pring,TP Đà Nẵng,Đắc Pring,2025-11-16 11:00,7.983883644
TP Đà Nẵng | Đồng Dương,TP Đà Nẵng,Đồng Dương,2025-11-16 11:00,2.422864526
TP Đà Nẵng | Đức Phú,TP Đà Nẵng,Đức Phú,2025-11-16 11:00,1.856827856
tỉnh Gia Lai | An Bình,tỉnh Gia Lai,An Bình,2025-11-16 11:00,1.386385392
tỉnh Gia Lai | An Khê,tỉnh Gia Lai,An Khê,2025-11-16 11:00,2.454158733
tỉnh Gia Lai | An Toàn,tỉnh Gia Lai,An Toàn,2025-11-16 11:00,2.586090157
tỉnh Gia Lai | Ayun,tỉnh Gia Lai,Ayun,2025-11-16 11:00,4.109437042
tỉnh Gia Lai | Ayun Pa,tỉnh Gia Lai,Ayun Pa,2025-11-16 11:00,5.848062572
tỉnh Gia Lai | Biển Hồ,tỉnh Gia Lai,Biển Hồ,2025-11-16 11:00,2.71689303
tỉnh Gia Lai | Bình An,tỉnh Gia Lai,Bình An,2025-11-16 11:00,1.321303671
tỉnh Gia Lai | Bình Khê,tỉnh Gia Lai,Bình Khê,2025-11-16 11:00,1.748944847
tỉnh Gia Lai | Bình Phú,tỉnh Gia Lai,Bình Phú,2025-11-16 11:00,2.984517306
tỉnh Gia Lai | Canh Liên,tỉnh Gia Lai,Canh Liên,2025-11-16 11:00,12.82238874
tỉnh Gia Lai | Canh Vinh,tỉnh Gia Lai,Canh Vinh,2025-11-16 11:00,3.397753504
tỉnh Gia Lai | Chơ Long,tỉnh Gia Lai,Chơ Long,2025-11-16 11:00,2.327479493
tỉnh Gia Lai | Chư A Thai,tỉnh Gia Lai,Chư A Thai,2025-11-16 11:00,5.710328679
tỉnh Gia Lai | Chư Krey,tỉnh Gia Lai,Chư Krey,2025-11-16 11:00,2.519648566
tỉnh Gia Lai | Chư Păh,tỉnh Gia Lai,Chư Păh,2025-11-16 11:00,3.970242522
tỉnh Gia Lai | Chư Pưh,tỉnh Gia Lai,Chư Pưh,2025-11-16 11:00,1.028389322
tỉnh Gia Lai | Cửu An,tỉnh Gia Lai,Cửu An,2025-11-16 11:00,2.676928835
tỉnh Gia Lai | Hoài Ân,tỉnh Gia Lai,Hoài Ân,2025-11-16 11:00,2.220229015
tỉnh Gia Lai | Hra,tỉnh Gia Lai,Hra,2025-11-16 11:00,3.02070255
tỉnh Gia Lai | Ia Chia,tỉnh Gia Lai,Ia Chia,2025-11-16 11:00,1.035048845
tỉnh Gia Lai | Ia Grai,tỉnh Gia Lai,Ia Grai,2025-11-16 11:00,1.54750971
tỉnh Gia Lai | Ia Hiao,tỉnh Gia Lai,Ia Hiao,2025-11-16 11:00,4.333225584
tỉnh Gia Lai | Ia Hrung,tỉnh Gia Lai,Ia Hrung,2025-11-16 11:00,1.633116313
tỉnh Gia Lai | Ia Hrú,tỉnh Gia Lai,Ia Hrú,2025-11-16 11:00,1.78853292
tỉnh Gia Lai | Ia Khươl,tỉnh Gia Lai,Ia Khươl,2025-11-16 11:00,5.362576066
tỉnh Gia Lai | Ia Krái,tỉnh Gia Lai,Ia Krái,2025-11-16 11:00,1.202533672
tỉnh Gia Lai | Ia Ly,tỉnh Gia Lai,Ia Ly,2025-11-16 11:00,2.785698576
tỉnh Gia Lai | Ia O,tỉnh Gia Lai,Ia O,2025-11-16 11:00,1.169499788
tỉnh Gia Lai | Ia Pa,tỉnh Gia Lai,Ia Pa,2025-11-16 11:00,5.550075968
tỉnh Gia Lai | Ia Phí,tỉnh Gia Lai,Ia Phí,2025-11-16 11:00,4.013232466
tỉnh Gia Lai | Ia RSai,tỉnh Gia Lai,Ia RSai,2025-11-16 11:00,4.780212804
tỉnh Gia Lai | Ia Rbol,tỉnh Gia Lai,Ia Rbol,2025-11-16 11:00,3.732114171
tỉnh Gia Lai | Ia Sao,tỉnh Gia Lai,Ia Sao,2025-11-16 11:00,1.806565664
tỉnh Gia Lai | Ia Tul,tỉnh Gia Lai,Ia Tul,2025-11-16 11:00,4.192296576
tỉnh Gia Lai | KBang,tỉnh Gia Lai,KBang,2025-11-16 11:00,4.141000658
tỉnh Gia Lai | Kim Sơn,tỉnh Gia Lai,Kim Sơn,2025-11-16 11:00,9.429351272
tỉnh Gia Lai | Kon Chiêng,tỉnh Gia Lai,Kon Chiêng,2025-11-16 11:00,1.164014484
tỉnh Gia Lai | Kon Gang,tỉnh Gia Lai,Kon Gang,2025-11-16 11:00,2.384927559
tỉnh Gia Lai | Krong,tỉnh Gia Lai,Krong,2025-11-16 11:00,4.958992667
tỉnh Gia Lai | Kông Bơ La,tỉnh Gia Lai,Kông Bơ La,2025-11-16 11:00,3.282029397
tỉnh Gia Lai | Kông Chro,tỉnh Gia Lai,Kông Chro,2025-11-16 11:00,1.10927366
tỉnh Gia Lai | Mang Yang,tỉnh Gia Lai,Mang Yang,2025-11-16 11:00,1.555731553
tỉnh Gia Lai | Phú Thiện,tỉnh Gia Lai,Phú Thiện,2025-11-16 11:00,5.322585006
tỉnh Gia Lai | Phú Túc,tỉnh Gia Lai,Phú Túc,2025-11-16 11:00,3.419057307
tỉnh Gia Lai | Pờ Tó,tỉnh Gia Lai,Pờ Tó,2025-11-16 11:00,3.458531977
tỉnh Gia Lai | Quy Nhơn Tây,tỉnh Gia Lai,Quy Nhơn Tây,2025-11-16 11:00,1.642919303
